2024-07-23 16:41:22,622 __main__ INFO ==> Config: {'BATCH_SIZE': 4, 'LAMBDA_1': 50, 'TRAIN': {'FREEZE_AUDIO_EXTRACTOR': True, 'PRETRAINED_VGGISH_MODEL_PATH': '../../pretrained_backbones/vggish-10086976.pth', 'PREPROCESS_AUDIO_TO_LOG_MEL': False, 'POSTPROCESS_LOG_MEL_WITH_PCA': False, 'PRETRAINED_PCA_PARAMS_PATH': '../../pretrained_backbones/vggish_pca_params-970ea276.pth', 'FREEZE_VISUAL_EXTRACTOR': False, 'PRETRAINED_RESNET50_PATH': '../../pretrained_backbones/resnet50-19c8e357.pth', 'PRETRAINED_PVTV2_PATH': '../../pretrained_backbones/pvt_v2_b5.pth'}, 'DATA': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_data/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}, 'DATA_avsbench': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_data/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_data/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}, 'DATA_synthesis_avsbench_random4': {'ANNO_CSV': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_meta_data.csv', 'DIR_IMG': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/visual_frames', 'DIR_AUDIO_LOG_MEL': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/audio_log_mel', 'DIR_MASK': '/mnt/data1/jiali/avsbench_synthesis_visual_random4/Single-source/s4_data/gt_masks', 'IMG_SIZE': (224, 224)}}
2024-07-23 16:41:22,622 __main__ INFO ==> Arguments: Namespace(session_name='S4_pvt', visual_backbone='pvt', train_batch_size=4, val_batch_size=1, max_epoches=15, lr=0.0001, num_workers=8, wt_dec=0.0005, sa_loss_flag=False, lambda_1=0, sa_loss_stages=[], mask_pooling_type='avg', tpavi_stages=[0, 1, 2, 3], tpavi_vv_flag=False, tpavi_va_flag=True, weights='', log_dir='./train_logs/S4_pvt_20240723-164122', easy_ratio=0.25, checkpoint_dir='./train_logs/S4_pvt_20240723-164122/checkpoints')
2024-07-23 16:41:22,622 __main__ INFO ==> Experiment: S4_pvt
2024-07-23 16:41:33,182 __main__ INFO Iter:    0/12945, Total_Loss:0.7292, iou_loss:0.7292, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:51:19,221 __main__ INFO Iter: 6050/12945, Total_Loss:0.0793, iou_loss:0.0793, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:51:50,781 __main__ INFO Iter: 6100/12945, Total_Loss:0.1229, iou_loss:0.1229, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:52:22,362 __main__ INFO Iter: 6150/12945, Total_Loss:0.1398, iou_loss:0.1398, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:52:54,087 __main__ INFO Iter: 6200/12945, Total_Loss:0.0910, iou_loss:0.0910, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:53:25,207 __main__ INFO Iter: 6250/12945, Total_Loss:0.0829, iou_loss:0.0829, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:53:56,591 __main__ INFO Iter: 6300/12945, Total_Loss:0.1033, iou_loss:0.1033, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:54:28,181 __main__ INFO Iter: 6350/12945, Total_Loss:0.1048, iou_loss:0.1048, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:54:59,733 __main__ INFO Iter: 6400/12945, Total_Loss:0.0822, iou_loss:0.0822, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:55:31,926 __main__ INFO Iter: 6450/12945, Total_Loss:0.0866, iou_loss:0.0866, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:56:03,296 __main__ INFO Iter: 6500/12945, Total_Loss:0.0674, iou_loss:0.0674, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:56:34,369 __main__ INFO Iter: 6550/12945, Total_Loss:0.0811, iou_loss:0.0811, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:57:05,459 __main__ INFO Iter: 6600/12945, Total_Loss:0.0716, iou_loss:0.0716, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:57:37,480 __main__ INFO Iter: 6650/12945, Total_Loss:0.0683, iou_loss:0.0683, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:58:08,862 __main__ INFO Iter: 6700/12945, Total_Loss:0.0709, iou_loss:0.0709, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:58:40,669 __main__ INFO Iter: 6750/12945, Total_Loss:0.0586, iou_loss:0.0586, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:59:11,984 __main__ INFO Iter: 6800/12945, Total_Loss:0.0624, iou_loss:0.0624, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 17:59:42,888 __main__ INFO Iter: 6850/12945, Total_Loss:0.0611, iou_loss:0.0611, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:00:14,442 __main__ INFO Iter: 6900/12945, Total_Loss:0.0812, iou_loss:0.0812, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:01:19,666 __main__ INFO save best model to ./train_logs/S4_pvt_20240723-164122/checkpoints/S4_pvt_best.pth
2024-07-23 18:01:19,667 __main__ INFO Epoch: 7, Miou: 0.6625661849975586, maxMiou: 0.6625661849975586
2024-07-23 18:01:50,565 __main__ INFO Iter: 6950/12945, Total_Loss:0.0471, iou_loss:0.0471, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:02:22,628 __main__ INFO Iter: 7000/12945, Total_Loss:0.0385, iou_loss:0.0385, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:02:54,225 __main__ INFO Iter: 7050/12945, Total_Loss:0.0407, iou_loss:0.0407, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:03:25,702 __main__ INFO Iter: 7100/12945, Total_Loss:0.0475, iou_loss:0.0475, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:03:57,861 __main__ INFO Iter: 7150/12945, Total_Loss:0.0420, iou_loss:0.0420, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:04:29,728 __main__ INFO Iter: 7200/12945, Total_Loss:0.0388, iou_loss:0.0388, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:05:01,670 __main__ INFO Iter: 7250/12945, Total_Loss:0.0429, iou_loss:0.0429, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:05:33,698 __main__ INFO Iter: 7300/12945, Total_Loss:0.0448, iou_loss:0.0448, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:06:04,854 __main__ INFO Iter: 7350/12945, Total_Loss:0.0406, iou_loss:0.0406, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:06:36,166 __main__ INFO Iter: 7400/12945, Total_Loss:0.0424, iou_loss:0.0424, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:07:08,111 __main__ INFO Iter: 7450/12945, Total_Loss:0.0480, iou_loss:0.0480, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:07:39,930 __main__ INFO Iter: 7500/12945, Total_Loss:0.0391, iou_loss:0.0391, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:08:11,787 __main__ INFO Iter: 7550/12945, Total_Loss:0.0410, iou_loss:0.0410, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:08:43,343 __main__ INFO Iter: 7600/12945, Total_Loss:0.0455, iou_loss:0.0455, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:09:15,255 __main__ INFO Iter: 7650/12945, Total_Loss:0.0388, iou_loss:0.0388, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:09:46,235 __main__ INFO Iter: 7700/12945, Total_Loss:0.0452, iou_loss:0.0452, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:10:18,243 __main__ INFO Iter: 7750/12945, Total_Loss:0.0383, iou_loss:0.0383, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:11:29,703 __main__ INFO save best model to ./train_logs/S4_pvt_20240723-164122/checkpoints/S4_pvt_best.pth
2024-07-23 18:11:29,704 __main__ INFO Epoch: 8, Miou: 0.7070026397705078, maxMiou: 0.7070026397705078
2024-07-23 18:11:52,663 __main__ INFO Iter: 7800/12945, Total_Loss:0.0389, iou_loss:0.0389, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:12:24,190 __main__ INFO Iter: 7850/12945, Total_Loss:0.0304, iou_loss:0.0304, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:12:55,807 __main__ INFO Iter: 7900/12945, Total_Loss:0.0336, iou_loss:0.0336, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:13:27,522 __main__ INFO Iter: 7950/12945, Total_Loss:0.0316, iou_loss:0.0316, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:14:00,322 __main__ INFO Iter: 8000/12945, Total_Loss:0.0333, iou_loss:0.0333, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:14:32,184 __main__ INFO Iter: 8050/12945, Total_Loss:0.0325, iou_loss:0.0325, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:15:04,204 __main__ INFO Iter: 8100/12945, Total_Loss:0.0304, iou_loss:0.0304, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:15:36,354 __main__ INFO Iter: 8150/12945, Total_Loss:0.0363, iou_loss:0.0363, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:16:07,419 __main__ INFO Iter: 8200/12945, Total_Loss:0.0355, iou_loss:0.0355, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:16:39,157 __main__ INFO Iter: 8250/12945, Total_Loss:0.0295, iou_loss:0.0295, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:17:11,135 __main__ INFO Iter: 8300/12945, Total_Loss:0.0319, iou_loss:0.0319, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:17:43,170 __main__ INFO Iter: 8350/12945, Total_Loss:0.0354, iou_loss:0.0354, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:18:14,664 __main__ INFO Iter: 8400/12945, Total_Loss:0.0330, iou_loss:0.0330, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:18:46,745 __main__ INFO Iter: 8450/12945, Total_Loss:0.0323, iou_loss:0.0323, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:19:17,880 __main__ INFO Iter: 8500/12945, Total_Loss:0.0293, iou_loss:0.0293, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:19:49,336 __main__ INFO Iter: 8550/12945, Total_Loss:0.0318, iou_loss:0.0318, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:20:21,543 __main__ INFO Iter: 8600/12945, Total_Loss:0.0374, iou_loss:0.0374, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:21:41,605 __main__ INFO Epoch: 9, Miou: 0.6993342638015747, maxMiou: 0.7070026397705078
2024-07-23 18:21:55,514 __main__ INFO Iter: 8650/12945, Total_Loss:0.0415, iou_loss:0.0415, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:22:26,657 __main__ INFO Iter: 8700/12945, Total_Loss:0.0372, iou_loss:0.0372, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:22:58,239 __main__ INFO Iter: 8750/12945, Total_Loss:0.0350, iou_loss:0.0350, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:23:30,301 __main__ INFO Iter: 8800/12945, Total_Loss:0.0329, iou_loss:0.0329, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:24:02,604 __main__ INFO Iter: 8850/12945, Total_Loss:0.0271, iou_loss:0.0271, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:24:34,967 __main__ INFO Iter: 8900/12945, Total_Loss:0.0370, iou_loss:0.0370, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:25:06,753 __main__ INFO Iter: 8950/12945, Total_Loss:0.0302, iou_loss:0.0302, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:25:37,932 __main__ INFO Iter: 9000/12945, Total_Loss:0.0393, iou_loss:0.0393, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:26:09,656 __main__ INFO Iter: 9050/12945, Total_Loss:0.0324, iou_loss:0.0324, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:26:41,553 __main__ INFO Iter: 9100/12945, Total_Loss:0.0362, iou_loss:0.0362, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:27:13,466 __main__ INFO Iter: 9150/12945, Total_Loss:0.0355, iou_loss:0.0355, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:27:45,326 __main__ INFO Iter: 9200/12945, Total_Loss:0.0339, iou_loss:0.0339, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:28:17,255 __main__ INFO Iter: 9250/12945, Total_Loss:0.0265, iou_loss:0.0265, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:28:49,047 __main__ INFO Iter: 9300/12945, Total_Loss:0.0329, iou_loss:0.0329, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:29:20,179 __main__ INFO Iter: 9350/12945, Total_Loss:0.0373, iou_loss:0.0373, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:29:52,243 __main__ INFO Iter: 9400/12945, Total_Loss:0.0388, iou_loss:0.0388, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:30:24,018 __main__ INFO Iter: 9450/12945, Total_Loss:0.0433, iou_loss:0.0433, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:31:52,425 __main__ INFO save best model to ./train_logs/S4_pvt_20240723-164122/checkpoints/S4_pvt_best.pth
2024-07-23 18:31:52,425 __main__ INFO Epoch: 10, Miou: 0.7205243110656738, maxMiou: 0.7205243110656738
2024-07-23 18:31:58,222 __main__ INFO Iter: 9500/12945, Total_Loss:0.0340, iou_loss:0.0340, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:32:29,233 __main__ INFO Iter: 9550/12945, Total_Loss:0.0285, iou_loss:0.0285, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:33:00,609 __main__ INFO Iter: 9600/12945, Total_Loss:0.0257, iou_loss:0.0257, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:33:32,905 __main__ INFO Iter: 9650/12945, Total_Loss:0.0276, iou_loss:0.0276, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:34:04,783 __main__ INFO Iter: 9700/12945, Total_Loss:0.0283, iou_loss:0.0283, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:34:37,076 __main__ INFO Iter: 9750/12945, Total_Loss:0.0316, iou_loss:0.0316, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:35:08,624 __main__ INFO Iter: 9800/12945, Total_Loss:0.0344, iou_loss:0.0344, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:35:39,580 __main__ INFO Iter: 9850/12945, Total_Loss:0.0318, iou_loss:0.0318, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:36:11,890 __main__ INFO Iter: 9900/12945, Total_Loss:0.0390, iou_loss:0.0390, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:36:43,596 __main__ INFO Iter: 9950/12945, Total_Loss:0.0331, iou_loss:0.0331, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:37:15,732 __main__ INFO Iter:10000/12945, Total_Loss:0.0318, iou_loss:0.0318, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:37:47,255 __main__ INFO Iter:10050/12945, Total_Loss:0.0360, iou_loss:0.0360, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:38:18,644 __main__ INFO Iter:10100/12945, Total_Loss:0.0349, iou_loss:0.0349, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:38:50,259 __main__ INFO Iter:10150/12945, Total_Loss:0.0297, iou_loss:0.0297, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:39:22,053 __main__ INFO Iter:10200/12945, Total_Loss:0.0386, iou_loss:0.0386, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:39:54,216 __main__ INFO Iter:10250/12945, Total_Loss:0.0425, iou_loss:0.0425, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:40:25,810 __main__ INFO Iter:10300/12945, Total_Loss:0.0338, iou_loss:0.0338, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:40:57,701 __main__ INFO Iter:10350/12945, Total_Loss:0.0355, iou_loss:0.0355, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:41:56,213 __main__ INFO save best model to ./train_logs/S4_pvt_20240723-164122/checkpoints/S4_pvt_best.pth
2024-07-23 18:41:56,214 __main__ INFO Epoch: 11, Miou: 0.7321581244468689, maxMiou: 0.7321581244468689
2024-07-23 18:42:24,778 __main__ INFO Iter:10400/12945, Total_Loss:0.0239, iou_loss:0.0239, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:42:56,114 __main__ INFO Iter:10450/12945, Total_Loss:0.0288, iou_loss:0.0288, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:43:27,657 __main__ INFO Iter:10500/12945, Total_Loss:0.0266, iou_loss:0.0266, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:44:00,071 __main__ INFO Iter:10550/12945, Total_Loss:0.0295, iou_loss:0.0295, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:44:31,606 __main__ INFO Iter:10600/12945, Total_Loss:0.0348, iou_loss:0.0348, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:45:03,041 __main__ INFO Iter:10650/12945, Total_Loss:0.0515, iou_loss:0.0515, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:45:34,549 __main__ INFO Iter:10700/12945, Total_Loss:0.0334, iou_loss:0.0334, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:46:05,814 __main__ INFO Iter:10750/12945, Total_Loss:0.0302, iou_loss:0.0302, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:46:37,467 __main__ INFO Iter:10800/12945, Total_Loss:0.0268, iou_loss:0.0268, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:47:09,002 __main__ INFO Iter:10850/12945, Total_Loss:0.0261, iou_loss:0.0261, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:47:40,325 __main__ INFO Iter:10900/12945, Total_Loss:0.0236, iou_loss:0.0236, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:48:11,755 __main__ INFO Iter:10950/12945, Total_Loss:0.0380, iou_loss:0.0380, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:48:43,426 __main__ INFO Iter:11000/12945, Total_Loss:0.0321, iou_loss:0.0321, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:49:14,798 __main__ INFO Iter:11050/12945, Total_Loss:0.0412, iou_loss:0.0412, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:49:45,941 __main__ INFO Iter:11100/12945, Total_Loss:0.0446, iou_loss:0.0446, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:50:17,589 __main__ INFO Iter:11150/12945, Total_Loss:0.0294, iou_loss:0.0294, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:50:48,963 __main__ INFO Iter:11200/12945, Total_Loss:0.0304, iou_loss:0.0304, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:51:56,021 __main__ INFO Epoch: 12, Miou: 0.724134087562561, maxMiou: 0.7321581244468689
2024-07-23 18:52:17,274 __main__ INFO Iter:11250/12945, Total_Loss:0.0301, iou_loss:0.0301, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:52:48,651 __main__ INFO Iter:11300/12945, Total_Loss:0.0273, iou_loss:0.0273, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:53:20,064 __main__ INFO Iter:11350/12945, Total_Loss:0.0230, iou_loss:0.0230, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:53:51,918 __main__ INFO Iter:11400/12945, Total_Loss:0.0225, iou_loss:0.0225, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:54:23,530 __main__ INFO Iter:11450/12945, Total_Loss:0.0236, iou_loss:0.0236, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:54:54,992 __main__ INFO Iter:11500/12945, Total_Loss:0.0216, iou_loss:0.0216, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:55:26,647 __main__ INFO Iter:11550/12945, Total_Loss:0.0233, iou_loss:0.0233, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:55:58,170 __main__ INFO Iter:11600/12945, Total_Loss:0.0281, iou_loss:0.0281, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:56:29,905 __main__ INFO Iter:11650/12945, Total_Loss:0.0254, iou_loss:0.0254, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:57:01,782 __main__ INFO Iter:11700/12945, Total_Loss:0.0255, iou_loss:0.0255, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:57:33,155 __main__ INFO Iter:11750/12945, Total_Loss:0.0272, iou_loss:0.0272, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:58:04,378 __main__ INFO Iter:11800/12945, Total_Loss:0.0367, iou_loss:0.0367, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:58:35,865 __main__ INFO Iter:11850/12945, Total_Loss:0.0276, iou_loss:0.0276, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:59:07,298 __main__ INFO Iter:11900/12945, Total_Loss:0.0289, iou_loss:0.0289, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 18:59:38,871 __main__ INFO Iter:11950/12945, Total_Loss:0.0306, iou_loss:0.0306, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:00:10,563 __main__ INFO Iter:12000/12945, Total_Loss:0.0476, iou_loss:0.0476, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:00:41,975 __main__ INFO Iter:12050/12945, Total_Loss:0.0338, iou_loss:0.0338, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:01:56,615 __main__ INFO Epoch: 13, Miou: 0.6996521949768066, maxMiou: 0.7321581244468689
2024-07-23 19:02:09,377 __main__ INFO Iter:12100/12945, Total_Loss:0.0303, iou_loss:0.0303, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:02:40,834 __main__ INFO Iter:12150/12945, Total_Loss:0.0232, iou_loss:0.0232, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:03:12,060 __main__ INFO Iter:12200/12945, Total_Loss:0.0228, iou_loss:0.0228, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:03:43,922 __main__ INFO Iter:12250/12945, Total_Loss:0.0234, iou_loss:0.0234, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:04:15,288 __main__ INFO Iter:12300/12945, Total_Loss:0.0213, iou_loss:0.0213, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:04:46,633 __main__ INFO Iter:12350/12945, Total_Loss:0.0381, iou_loss:0.0381, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:05:18,262 __main__ INFO Iter:12400/12945, Total_Loss:0.0335, iou_loss:0.0335, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:05:49,524 __main__ INFO Iter:12450/12945, Total_Loss:0.0270, iou_loss:0.0270, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:06:21,205 __main__ INFO Iter:12500/12945, Total_Loss:0.0265, iou_loss:0.0265, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:06:52,898 __main__ INFO Iter:12550/12945, Total_Loss:0.0276, iou_loss:0.0276, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:07:24,447 __main__ INFO Iter:12600/12945, Total_Loss:0.0255, iou_loss:0.0255, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:07:55,663 __main__ INFO Iter:12650/12945, Total_Loss:0.0265, iou_loss:0.0265, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:08:27,419 __main__ INFO Iter:12700/12945, Total_Loss:0.0264, iou_loss:0.0264, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:08:58,906 __main__ INFO Iter:12750/12945, Total_Loss:0.0218, iou_loss:0.0218, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
2024-07-23 19:09:30,314 __main__ INFO Iter:12800/12945, Total_Loss:0.0316, iou_loss:0.0316, sa_loss:0.0000, lambda_1:0.0000, lr: 0.0001
